Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-10-03,1701.7526,1660.0,-49.13304,-37.529510753710355,-54.66213607788086,-5.529094696044922,-17.132625324170505
1998-10-04,1778.7555,1730.0,-16.387358,-17.856083790909835,-34.81261825561523,-18.425260543823235,-16.956534464705392
1998-10-05,1747.6534,1720.0,0.24133435,-0.14999952438937036,-5.201917171478271,-5.443251520395278,-5.0519176470889
1998-10-06,1661.4478,1650.0,8.580808,7.719371260730837,6.859910011291504,-1.7208976745605469,-0.8594612494393328
1998-10-07,1661.8462,1650.0,-13.3107195,-13.921398398349734,-23.02397346496582,-9.71325397491455,-9.102575066616087
1998-10-08,1745.5615,1760.0,-20.386805,-23.75811187974999,-15.77947998046875,4.607324600219727,7.97863189928124
1998-10-09,1869.0778,1940.0,-56.13724,-47.36622423511061,-39.97758483886719,16.159656524658203,7.38863939624342
1998-10-10,2027.1873,2030.0,-6.729331,-19.823426487189888,-8.137687683105469,-1.4083566665649414,11.68573880408442
1998-10-11,1988.9218,1990.0,6.384868,1.8173431718906805,7.802974700927734,1.4181065559387207,5.985631529037054
1998-10-12,1908.9716,1930.0,14.591844,7.719371260730837,21.68409729003906,7.092253684997555,13.964726029308222
1998-10-13,1877.6147,1900.0,4.94459,-2.117342220669422,14.12599277496338,9.181402683258058,16.243334995632804
1998-10-14,1890.4835,1950.0,-29.898382,-23.75811187974999,-13.97482776641846,15.923554420471188,9.78328411333153
1998-10-15,1988.3228,2030.0,-3.1887107,-15.888741094629784,2.017818689346313,5.206529378890991,17.906559783976096
1998-10-16,2033.6799,2050.0,5.9919734,-9.986713005789628,15.68746376037598,9.695490360260013,25.67417676616561
1998-10-17,2005.7572,1980.0,22.271877,3.784685868170733,25.08502388000488,2.81314659118652,21.300338011834146
1998-10-18,1926.5109,1920.0,13.714288,-0.14999952438937036,12.2528772354126,-1.4614105224609357,12.40287675980197
1998-10-19,1852.7589,1850.0,23.883507,5.752028564450784,22.80014419555664,-1.0833625793457031,17.04811563110586
1998-10-20,1785.3463,1790.0,10.018643,-0.14999952438937036,7.315456390380859,-2.7031869888305664,7.46545591477023
1998-10-21,1757.3275,1750.0,16.044468,1.8173431718906805,14.82516193389893,-1.2193059921264613,13.007818762008249
1998-10-22,1691.5563,1680.0,21.916824,5.752028564450784,17.54144668579102,-4.375377655029293,11.789418121340235
1998-10-23,1637.2604,1610.0,20.165607,5.752028564450784,17.96644973754883,-2.1991577148437464,12.214421173098048
1998-10-24,1618.5333,1580.0,-2.391097,-9.986713005789628,-13.2094202041626,-10.818323135375978,-3.222707198372971
1998-10-25,1913.6217,1900.0,-124.98357,-84.7457354644316,-114.3275985717773,10.655967712402386,-29.581863107345697
1998-10-26,2543.561,2650.0,-209.25545,-153.6027298342334,-139.099853515625,70.15559387207031,14.5028763186084
