Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-05-14,1627.4165,1580.0,25.021376,22.449992937467126,26.4366626739502,1.4152870178222692,3.9866697364830728
1998-05-15,1562.8756,1520.0,15.350533,8.889182734157083,14.18314170837402,-1.1673908233642614,5.293958974216936
1998-05-16,1530.0713,1500.0,12.204786,11.601344774819093,9.284648895263672,-2.920137405395508,-2.3166958795554216
1998-05-17,1521.4735,1480.0,5.9882836,3.4648586528330654,3.357833623886108,-2.630450010299683,-0.10702502894695742
1998-05-18,1520.8907,1480.0,9.628775,11.601344774819093,8.351973533630371,-1.2768011093139648,-3.2493712411887223
1998-05-19,1491.7578,1460.0,7.4757223,8.889182734157083,4.069156169891357,-3.4065661430358887,-4.820026564265726
1998-05-20,1450.8086,1440.0,5.0981956,11.601344774819093,9.365949630737305,4.267754077911377,-2.2353951440817887
1998-05-21,1429.8522,1430.0,0.40902713,3.4648586528330654,-1.751692652702332,-2.1607197821140294,-5.216551305535397
1998-05-22,1421.1506,1430.0,3.3773258,8.889182734157083,1.696005940437317,-1.6813198328018188,-7.193176793719767
1998-05-23,1417.482,1410.0,8.284592,14.313506815481102,9.800666809082031,1.5160751342773438,-4.51284000639907
1998-05-24,1398.0898,1380.0,12.604401,17.02566885614311,7.39866828918457,-5.205732345581055,-9.62700056695854
1998-05-25,1377.4272,1360.0,10.569969,11.601344774819093,10.35126972198486,-0.21869945526123402,-1.2500750528342337
1998-05-26,1368.4248,1350.0,6.908523,6.177020693495074,8.786151885986328,1.8776288032531738,2.6091311924912537
1998-05-27,1373.1016,1340.0,3.9428587,3.4648586528330654,7.809525489807129,3.866666793823242,4.3446668369740635
1998-05-28,1375.8864,1340.0,5.2843175,6.177020693495074,-0.04514525458216667,-5.329462748020887,-6.222165948077241
1998-05-29,1386.0204,1380.0,-0.354094,-1.9594654284909518,0.3144002854824066,0.6684942841529846,2.2738657139733585
1998-05-30,1420.8292,1410.0,-6.8499947,-7.38378950981497,-16.38090324401855,-9.530908584594723,-8.99711373420358
1998-05-31,1412.7296,1420.0,22.019983,30.586479059453154,25.60822677612305,3.588243484497074,-4.978252283330104
1998-06-01,1380.6403,1460.0,-1.3515086,-10.095951550476979,-7.276772975921631,-5.925264358520508,2.819178574555348
1998-06-02,1470.1156,1510.0,-19.146776,-20.944599713125015,-15.03756332397461,4.109212875366211,5.907036389150406
1998-06-03,1488.601,1590.0,10.829243,17.02566885614311,11.33745670318604,0.5082139968872124,-5.688212152957069
1998-06-04,1441.7759,1510.0,30.007917,30.586479059453154,39.80325317382812,9.795335769653313,9.216774114374964
1998-06-05,1408.1753,1420.0,27.558308,17.02566885614311,22.75215530395508,-4.8061523437499964,5.726486447811972
1998-06-06,1369.5004,1380.0,22.864538,14.313506815481102,19.60221290588379,-3.2623252868652344,5.2887060904026875
1998-06-07,1334.479,1370.0,14.003279,6.177020693495074,17.46559715270996,3.4623184204101562,11.288576459214887
1998-06-08,1354.5956,1400.0,-9.2616415,-15.520275631800999,3.559252738952637,12.820894241333008,19.079528370753636
1998-06-09,1438.311,1430.0,-6.476592,-4.671627469152962,-8.493631362915039,-2.0170392990112305,-3.8220038937620773
1998-06-10,1452.8868,1460.0,-0.07679126,0.7526966121710563,2.132641792297363,2.2094330489635463,1.3799451801263065
1998-06-11,1488.267,1510.0,-24.167048,-26.36892379444903,-25.280517578125,-1.1134700775146484,1.0884062163240316
1998-06-12,1610.1525,1620.0,-21.260248,-12.80811359113899,-19.19656562805176,2.06368255615234,-6.388452036912771
1998-06-13,1682.5563,1670.0,-15.456578,-4.671627469152962,-10.53235912322998,4.924219131469727,-5.860731654077019
1998-06-14,1738.6926,1720.0,-23.610386,-15.520275631800999,-25.18734741210938,-1.576961517333988,-9.66707178030838
1998-06-15,1826.9343,1840.0,-50.70288,-50.77838216040711,-54.66495132446289,-3.9620704650878906,-3.8865691640557785
1998-06-16,2005.3887,2000.0,-24.446999,-4.671627469152962,-26.46722793579102,-2.020229339599613,-21.795600466638057
1998-06-17,1996.7645,1990.0,16.353714,25.162154978129138,6.299722671508789,-10.053991317749023,-18.86243230662035
1998-06-18,1947.7804,1940.0,20.50981,22.449992937467126,13.33233451843262,-7.177474975585934,-9.117658419034505
