Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
01/01/2023 23:00,141,-0.14540973,-2.125854015,-1.980444282
01/01/2023 23:15,139,-0.8773465,-2.168009281,-1.290662766
01/01/2023 23:30,139,-2.1625807,-2.105437994,0.057142735
01/01/2023 23:45,137,-1.261047,-2.016547918,-0.755500913
02/01/2023 00:00,134,-1.0876048,-2.041300774,-0.953696012
02/01/2023 00:15,137,-1.4726968,-2.035702467,-0.563005686
02/01/2023 00:30,137,-2.0823388,-2.000783682,0.081555128
02/01/2023 00:45,139,-2.9987216,-2.100640774,0.898080826
02/01/2023 01:00,141,-3.070563,-2.182568312,0.887994766
02/01/2023 01:15,143,-3.2139094,-2.243903875,0.970005512
02/01/2023 01:30,143,-3.6385658,-2.444446802,1.194118977
02/01/2023 01:45,148,-3.942361,-2.681756496,1.26060462
02/01/2023 02:00,150,-4.390416,-2.832009315,1.55840683
02/01/2023 02:15,150,-4.1815805,-3.028906822,1.152673721
02/01/2023 02:30,150,-3.905918,-3.259521484,0.646396399
02/01/2023 02:45,148,-4.0943904,-3.351400852,0.74298954
02/01/2023 03:00,148,-3.0966082,-3.452186823,-0.355578661
02/01/2023 03:15,148,-3.6320932,-3.556392431,0.07570076
02/01/2023 03:30,152,-4.0415196,-3.660221815,0.381297827
02/01/2023 03:45,152,-3.7776988,-3.751964331,0.025734425
02/01/2023 04:00,152,-4.005098,-3.820948362,0.184149504
02/01/2023 04:15,150,-4.101885,-3.857463598,0.244421244
02/01/2023 04:30,152,-4.2735567,-4.022322178,0.251234531
02/01/2023 04:45,152,-4.103116,-4.159971714,-0.056855679
02/01/2023 05:00,152,-3.9500065,-4.270381451,-0.320374966
02/01/2023 05:15,154,-3.8483133,-4.350821018,-0.502507687
02/01/2023 05:30,156,-3.9968846,-4.393419743,-0.396535158
02/01/2023 05:45,156,-4.3448267,-4.384901524,-0.040074825
02/01/2023 06:00,158,-4.5907054,-4.476428509,0.114276886
02/01/2023 06:15,160,-4.9678135,-4.501390934,0.466422558
02/01/2023 06:30,162,-5.2772417,-4.606869698,0.670372009
02/01/2023 06:45,160,-6.049175,-4.621786118,1.427388668
02/01/2023 07:00,164,-5.9117455,-4.697904587,1.213840961
02/01/2023 07:15,162,-5.6891875,-4.828398228,0.860789299
02/01/2023 07:30,162,-5.6477013,-4.903670311,0.744030952
02/01/2023 07:45,162,-5.4398756,-4.993571758,0.446303844
02/01/2023 08:00,164,-5.5201197,-5.094257355,0.425862312
02/01/2023 08:15,162,-5.637791,-5.19942379,0.438367367
02/01/2023 08:30,160,-4.817614,-5.309354782,-0.491740704
02/01/2023 08:45,162,-4.937406,-5.431212902,-0.493806839
02/01/2023 09:00,162,-5.2836657,-5.569839954,-0.286174297
02/01/2023 09:15,158,-4.5742197,-5.73545599,-1.161236286
02/01/2023 09:30,160,-4.726876,-5.78185606,-1.054980278
02/01/2023 09:45,160,-4.2778616,-5.870362282,-1.592500687
02/01/2023 10:00,156,-2.7678916,-6.009822369,-3.241930723
02/01/2023 10:15,158,-3.2311502,-5.724198341,-2.493048191
02/01/2023 10:30,156,-2.9615672,-5.632405281,-2.670838118
02/01/2023 10:45,154,-2.9449415,-5.582237244,-2.637295723
02/01/2023 11:00,158,-2.8154652,-5.583055019,-2.767589808
02/01/2023 11:15,152,-3.959249,-5.470806599,-1.511557579
02/01/2023 11:30,152,-3.7402635,-5.408895016,-1.668631554
02/01/2023 11:45,150,-3.017859,-5.409065247,-2.391206264
02/01/2023 12:00,150,-2.4760544,-5.490118504,-3.014064074
02/01/2023 12:15,150,-3.4396276,-5.509156704,-2.069529057
02/01/2023 12:30,150,-3.8663511,-5.447041512,-1.580690384
02/01/2023 12:45,148,-4.072956,-5.362340927,-1.289384842
02/01/2023 13:00,148,-3.471557,-5.427208424,-1.955651522
02/01/2023 13:15,146,-3.1992686,-5.500704765,-2.301436186
02/01/2023 13:30,148,-3.5903063,-5.60439682,-2.014090538
02/01/2023 13:45,148,-3.897352,-5.255771637,-1.358419657
02/01/2023 14:00,150,-4.4368544,-5.237152576,-0.800298214
02/01/2023 14:15,150,-4.949046,-5.044455528,-0.095409393
02/01/2023 14:30,150,-5.7488937,-4.575222492,1.173671246
02/01/2023 14:45,150,-5.0358553,-4.448678493,0.5871768
02/01/2023 15:00,148,-4.9736767,-4.52060318,0.453073502
02/01/2023 15:15,148,-4.588657,-4.490427494,0.098229408
02/01/2023 15:30,150,-4.860355,-4.527731419,0.332623482
02/01/2023 15:45,148,-4.150316,-4.674152374,-0.523836136
02/01/2023 16:00,143,-2.6411886,-4.707157135,-2.065968513
02/01/2023 16:15,146,-2.8453233,-4.47764349,-1.632320166
02/01/2023 16:30,150,-2.9354105,-4.467468262,-1.532057762
02/01/2023 16:45,148,-2.3882997,-4.36081934,-1.972519636
02/01/2023 17:00,148,-2.5347736,-4.14834404,-1.613570452
02/01/2023 17:15,148,-2.9304686,-3.975256205,-1.044787645
02/01/2023 17:30,143,-3.1825345,-3.99958849,-0.817054033
02/01/2023 17:45,139,-2.3815968,-3.916406631,-1.534809828
02/01/2023 18:00,141,-2.7810433,-3.732729673,-0.951686382
02/01/2023 18:15,141,-2.3948648,-3.773101807,-1.378237009
02/01/2023 18:30,139,-1.3257633,-3.730064392,-2.404301047
02/01/2023 18:45,141,-1.2031049,-3.605083466,-2.401978612
02/01/2023 19:00,139,-1.8228719,-3.552290916,-1.729418993
02/01/2023 19:15,139,-1.5214761,-3.412411213,-1.890935063
02/01/2023 19:30,139,-1.422236,-3.339595079,-1.917359114
02/01/2023 19:45,137,-0.5043566,-3.335372448,-2.831015825
02/01/2023 20:00,137,-0.69626284,-2.910640955,-2.214378119
02/01/2023 20:15,130,-0.68004143,-2.742137909,-2.062096477
02/01/2023 20:30,132,-1.192553,-2.693852901,-1.501299858
02/01/2023 20:45,134,-1.7454118,-2.617873907,-0.872462153
02/01/2023 21:00,134,-1.6853505,-2.680097818,-0.994747281
02/01/2023 21:15,134,-1.4431515,-2.731469631,-1.288318157
02/01/2023 21:30,137,-1.7464272,-2.442991257,-0.696564078
02/01/2023 21:45,134,-2.4924319,-2.429634571,0.062797308
02/01/2023 22:00,134,-4.193472,-2.326791048,1.866680861
02/01/2023 22:15,137,-4.4035015,-2.380511284,2.022990227
02/01/2023 22:30,137,-4.7095857,-2.441066504,2.268519163
02/01/2023 22:45,139,-5.3551326,-2.514893532,2.840239048
02/01/2023 23:00,141,-5.749579,-2.632478952,3.1171
02/01/2023 23:15,141,-5.232059,-2.734990597,2.497068405
02/01/2023 23:30,143,-5.2907577,-2.817462206,2.47329545
02/01/2023 23:45,143,-5.0635943,-3.039515495,2.024078846
03/01/2023 00:00,146,-4.7217264,-3.189490795,1.532235622
03/01/2023 00:15,146,-5.320619,-3.254080772,2.066538334
03/01/2023 00:30,143,-4.870848,-3.384904146,1.485944033
03/01/2023 00:45,143,-4.817089,-3.42682147,1.390267611
03/01/2023 01:00,143,-4.434052,-3.541719675,0.892332315
03/01/2023 01:15,146,-4.9542046,-3.576855421,1.377349138
03/01/2023 01:30,148,-4.252864,-3.66447401,0.588389874
03/01/2023 01:45,146,-5.2384586,-3.733020782,1.505437851
03/01/2023 02:00,154,-7.138121,-3.756915092,3.381206036
03/01/2023 02:15,154,-7.396803,-3.710166454,3.686636448
