Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2023-07-30 21:15:00,19.10000038146973,0.06090065,-8.463654518127441,-8.524555169045925
2023-07-30 21:30:00,18.79999923706055,0.14119942,-8.514582633972168,-8.65578205883503
2023-07-30 21:45:00,18.60000038146973,0.017598234,-8.578536033630371,-8.596134267747402
2023-07-30 22:00:00,18.39999961853027,0.16338916,-8.654033660888672,-8.817422822117805
2023-07-30 22:15:00,18.29999923706055,0.33116624,-8.731819152832031,-9.062985390424728
2023-07-30 22:30:00,18.20000076293945,0.55906326,-8.676347732543945,-9.235410988330841
2023-07-30 22:45:00,18.0,0.21615298,-8.5692777633667,-8.785430744290352
2023-07-30 23:00:00,17.89999961853027,0.22294207,-8.523510932922363,-8.746453002095222
2023-07-30 23:15:00,17.79999923706055,-0.032854475,-8.433100700378418,-8.400246225297451
2023-07-30 23:30:00,17.79999923706055,-0.1268274,-8.438385009765625,-8.311557605862617
2023-07-30 23:45:00,17.79999923706055,0.061171852,-8.58720874786377,-8.648380599915981
2023-07-31 00:00:00,17.70000076293945,0.23375805,-8.650842666625977,-8.884600713849068
2023-07-31 00:15:00,17.70000076293945,0.10247084,-8.308133125305176,-8.41060396283865
2023-07-31 00:30:00,17.79999923706055,-0.09398452,-8.239503860473633,-8.145519338548183
2023-07-31 00:45:00,17.79999923706055,-0.21695344,-8.149227142333984,-7.932273700833321
2023-07-31 01:00:00,17.79999923706055,-0.256066,-8.036316871643066,-7.7802508771419525
2023-07-31 01:15:00,17.79999923706055,-0.09196488,-7.895103931427002,-7.803139053285122
2023-07-31 01:30:00,17.79999923706055,-0.2607135,-7.720284461975098,-7.459570974111557
2023-07-31 01:45:00,17.89999961853027,-0.495037,-7.509310245513916,-7.014273256063461
2023-07-31 02:00:00,17.89999961853027,-0.6381287,-7.393845558166504,-6.755716860294342
2023-07-31 02:15:00,18.20000076293945,-0.51510686,-7.143060684204102,-6.627953827381134
2023-07-31 02:30:00,18.5,-0.99506086,-6.983941555023193,-5.988880693912506
2023-07-31 02:45:00,18.79999923706055,-0.6424131,-6.547064304351807,-5.90465122461319
2023-07-31 03:00:00,19.10000038146973,-0.6296224,-6.29963207244873,-5.670009672641753
2023-07-31 03:15:00,19.20000076293945,-0.6395914,-6.062417984008789,-5.422826588153839
2023-07-31 03:30:00,19.39999961853027,-0.64285034,-5.849052906036377,-5.206202566623688
2023-07-31 03:45:00,19.5,-0.6138839,-5.523460388183594,-4.90957647562027
2023-07-31 04:00:00,19.60000038146973,-0.53147143,-5.154952526092529,-4.623481094837189
2023-07-31 04:15:00,39.90000152587891,-0.07679144,-4.685164451599121,-4.608373008668423
2023-07-31 04:30:00,60.20000076293945,0.41388938,-4.161875247955322,-4.575764626264572
