Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2022-12-31 14:15:00,164.0,12.136294,12.74445056915283,0.608156204223631
2022-12-31 14:30:00,164.0,12.197007,13.16254329681396,0.9655361175537056
2022-12-31 14:45:00,164.0,12.275324,13.0977201461792,0.8223962783813477
2022-12-31 15:00:00,164.0,11.752533,13.06994438171387,1.3174114227294957
2022-12-31 15:15:00,164.0,11.277492,13.08645725250244,1.8089656829833967
2022-12-31 15:30:00,164.0,11.229248,12.95842170715332,1.7291736602783203
2022-12-31 15:45:00,164.0,11.257396,12.85347461700439,1.5960788726806587
2022-12-31 16:00:00,164.0,11.153135,12.76742935180664,1.6142940521240234
2022-12-31 16:15:00,164.0,11.024974,12.69746017456055,1.67248630523682
2022-12-31 16:30:00,164.0,10.90839,12.64185523986816,1.7334651947021449
2022-12-31 16:45:00,164.0,10.941901,12.59059143066406,1.6486902236938459
2022-12-31 17:00:00,164.0,10.587466,12.5366907119751,1.9492244720459002
2022-12-31 17:15:00,164.0,10.532595,12.47335529327393,1.9407606124877965
2022-12-31 17:30:00,164.0,9.735406,12.39285278320312,2.6574468612670845
2022-12-31 17:45:00,164.0,9.607121,12.28338718414307,2.676265716552738
2022-12-31 18:00:00,164.0,12.170595,12.11831474304199,-0.0522804260253924
2022-12-31 18:15:00,164.0,12.56207,12.03804683685303,-0.5240230560302717
2022-12-31 18:30:00,164.0,13.6313925,11.82607173919678,-1.805320739746092
2022-12-31 18:45:00,164.0,13.286908,11.82988929748535,-1.4570188522338885
2022-12-31 19:00:00,163.0,13.28356,11.87398910522461,-1.4095706939697266
2022-12-31 19:15:00,161.0,13.147054,11.99288749694824,-1.1541662216186541
2022-12-31 19:30:00,161.0,12.984394,12.06239700317383,-0.9219970703124982
2022-12-31 19:45:00,160.0,12.582231,12.26209735870361,-0.3201332092285192
2022-12-31 20:00:00,158.0,11.467643,12.47777462005615,1.0101318359374982
2022-12-31 20:15:00,160.0,12.833595,12.8105001449585,-0.023095130920406604
2022-12-31 20:30:00,160.0,12.577992,13.03367233276367,0.45567989349365057
2022-12-31 20:45:00,161.0,12.48466,13.1528844833374,0.6682243347167951
2022-12-31 21:00:00,161.0,10.915212,13.33059597015381,2.415384292602541
2022-12-31 21:15:00,164.0,14.553086,13.4627799987793,-1.0903062820434535
2022-12-31 21:30:00,163.0,15.801783,13.57125473022461,-2.230527877807617
2022-12-31 21:45:00,156.0,12.652414,13.43890190124512,0.7864875793457067
2022-12-31 22:00:00,156.0,13.086227,13.21894931793213,0.13272190093994318
2022-12-31 22:15:00,156.0,13.067193,13.22904491424561,0.16185188293457564
2022-12-31 22:30:00,156.0,12.195751,13.27605724334717,1.0803060531616229
2022-12-31 22:45:00,156.0,10.845397,13.348801612854,2.5034046173095668
2022-12-31 23:00:00,156.0,9.353471,13.44321632385254,4.089745521545412
2022-12-31 23:15:00,156.0,9.515305,13.56046867370605,4.045164108276362
2022-12-31 23:30:00,156.0,8.08747,13.70737648010254,5.619906425476076
2022-12-31 23:45:00,156.0,8.23138,13.69296550750732,5.461585044860836
2023-01-01 00:00:00,156.0,6.1411214,13.68273258209229,7.541611194610601
2023-01-01 00:15:00,157.0,6.2541986,13.74603366851807,7.491835117340091
2023-01-01 00:30:00,163.0,8.63581,13.92362499237061,5.287815093994146
2023-01-01 00:45:00,163.0,8.570787,14.08058547973633,5.50979804992676
2023-01-01 01:00:00,163.0,8.316569,14.07035732269287,5.753787994384764
2023-01-01 01:15:00,163.0,7.841801,14.0937967300415,6.2519955635070765
2023-01-01 01:30:00,163.0,6.9464116,14.18706321716309,7.240651607513431
2023-01-01 01:45:00,167.0,8.917008,14.22400665283203,5.306998252868651
2023-01-01 02:00:00,170.0,9.671311,14.29339790344238,4.622086524963375
2023-01-01 02:15:00,171.0,9.917462,14.34105110168457,4.423588752746582
2023-01-01 02:30:00,171.0,8.999015,14.3699254989624,5.370910644531248
2023-01-01 02:45:00,171.0,9.5296955,14.40937900543213,4.879683494567873
2023-01-01 03:00:00,171.0,10.558814,14.28487968444824,3.7260656356811506
2023-01-01 03:15:00,171.0,9.5894,14.17550563812256,4.586105346679689
2023-01-01 03:30:00,171.0,9.375731,14.08735847473145,4.711627006530767
2023-01-01 03:45:00,171.0,9.188342,14.02668571472168,4.838343620300293
2023-01-01 04:00:00,173.0,10.153178,14.00119113922119,3.848012924194334
2023-01-01 04:15:00,174.0,10.950045,13.95222759246826,3.002182960510252
2023-01-01 04:30:00,174.0,10.798724,13.84999370574951,3.0512695312499982
2023-01-01 04:45:00,174.0,10.516693,13.89121150970459,3.374518394470215
2023-01-01 05:00:00,174.0,10.198225,13.91142559051514,3.7132005691528356
2023-01-01 05:15:00,174.0,10.169114,13.91555023193359,3.7464361190795863
2023-01-01 05:30:00,174.0,10.658118,13.90572261810303,3.2476043701171893
2023-01-01 05:45:00,174.0,10.658709,13.88254261016846,3.2238340377807653
2023-01-01 06:00:00,174.0,11.198675,13.84420776367188,2.645532608032232
2023-01-01 06:15:00,174.0,10.890995,13.78722953796387,2.896234512329105
2023-01-01 06:30:00,174.0,11.2466135,13.70484066009521,2.458227157592768
2023-01-01 06:45:00,174.0,11.812445,13.58785152435303,1.7754068374633807
2023-01-01 07:00:00,174.0,12.206173,13.62321281433105,1.417039871215815
2023-01-01 07:15:00,174.0,11.703068,13.63978672027588,1.936718940734865
2023-01-01 07:30:00,174.0,10.060498,13.63748359680176,3.5769853591918963
2023-01-01 07:45:00,174.0,11.238047,13.61632633209229,2.3782796859741264
