Date,BONN/flow.bc,KOELN/flow.bc,DUESS/flow.bc,DUISB/flow.bc,WESEL/flow.bc,REES/flow.bc,EMMER/flow.bc
22/01/1996,9.722283,21.347647,21.916985,29.816332,18.201824,15.469181,10.755618
23/01/1996,11.458062,25.041302,25.143738,31.933022,18.017609,15.635564,11.254163
24/01/1996,4.042597,19.010263,22.043919,33.7816,23.191309,18.220638,13.99903
25/01/1996,4.097026,15.497096,12.006646,22.006819,12.769656,11.706984,9.293857
26/01/1996,6.2874556,17.66078,17.430765,28.43373,13.750372,12.612351,8.251864
27/01/1996,-9.642019,3.255317,4.0433817,12.771954,5.358896,7.899941,6.707161
28/01/1996,7.5225096,18.63138,18.011189,24.319664,6.2233496,4.9936614,1.4075205
29/01/1996,2.3411777,15.007276,14.974192,22.291103,9.451955,9.157767,4.281286
30/01/1996,4.892782,16.774996,16.466475,23.171614,10.332457,10.759518,7.5822763
31/01/1996,0.62843496,13.129041,12.277753,22.786068,11.607663,11.950519,7.226045
01/02/1996,3.6231973,17.465609,16.349735,22.769064,7.874819,8.070571,6.800579
02/02/1996,-14.645287,0.8591383,4.641403,16.73211,9.5460825,7.0081806,6.6334968
03/02/1996,-2.3826807,8.104287,3.671505,12.5418215,0.74531937,5.6685157,4.745952
04/02/1996,-3.5888913,7.873942,4.1356654,12.475528,-0.431607,3.7020588,0.13634534
05/02/1996,1.8140067,13.566478,13.665878,21.420649,4.289448,6.3597884,2.7263494
06/02/1996,-0.022888351,12.864763,11.776424,19.326897,6.39232,6.905295,2.7857943
07/02/1996,3.5386178,14.140984,12.937842,21.322332,4.901062,6.5759015,4.176693
08/02/1996,-6.6962895,6.945049,9.7714405,20.625498,8.273476,10.258976,7.391039
09/02/1996,-4.2514715,7.855838,7.14823,12.306869,0.5684941,5.197909,5.0920753
10/02/1996,-7.56349,3.5656111,1.3612984,17.148252,0.7663448,2.017136,-0.042711187
11/02/1996,-1.976411,1.2553003,0.28897133,21.58066,11.267399,-3.185586,-2.3483405
12/02/1996,-51.062965,-50.587147,-31.597296,1.2236501,1.5936053,-8.3752575,-1.7784718
13/02/1996,-94.6365,-88.56205,-93.52664,-83.27472,-54.608894,-26.072512,-11.8944845
14/02/1996,-31.59924,-25.493614,-48.066162,-72.584305,-85.90593,-55.609028,-31.21382
15/02/1996,17.482925,37.893044,40.997246,0.95242846,-30.572493,-27.268208,-26.621176
16/02/1996,-16.666054,-6.250837,21.311705,34.52473,26.729853,8.2966175,2.3831408
17/02/1996,-63.95338,-62.841797,-37.569733,20.28886,17.014708,-6.4754133,0.86892503
18/02/1996,-188.60133,-202.56487,-182.21579,-130.65791,-87.128136,-83.307335,-37.240883
19/02/1996,-124.132385,-152.3512,-175.8927,-214.48544,-197.71552,-141.36511,-81.808815
20/02/1996,-2.0872867,28.277277,23.928349,-100.562546,-117.5482,-85.04602,-51.975655
21/02/1996,66.44161,101.637726,128.91673,65.303246,52.957222,36.378338,9.640823
22/02/1996,60.189014,93.43413,118.92685,90.65553,98.02849,86.78093,43.45479
23/02/1996,50.966255,80.29736,105.86717,88.36073,103.23661,91.797295,42.398197
24/02/1996,11.446998,37.047985,58.905518,71.56411,89.6322,69.87731,43.66221
25/02/1996,17.85419,36.49115,42.887844,58.794983,56.234425,39.832195,27.245728
26/02/1996,-28.328915,-6.795484,3.6540449,15.665836,22.258226,14.963285,17.31885
27/02/1996,-29.300827,-23.11009,-26.605425,-14.331255,-12.987107,-7.0764995,-2.3830378
28/02/1996,-10.100271,-3.5144384,-7.5844293,-2.5730681,-16.606653,-11.039396,-11.7959175
29/02/1996,-2.62267,9.136362,6.9999204,14.348934,-0.6062894,-1.0887198,-3.6255512
01/03/1996,12.214843,21.140165,18.61663,27.722296,12.988794,8.277616,4.9586606
02/03/1996,7.761693,19.38586,16.306787,27.296349,18.35328,16.873154,11.525374
03/03/1996,22.713572,29.524681,32.216095,33.74185,28.907658,15.2468815,9.366021
04/03/1996,13.413991,28.549026,29.823627,41.7479,31.118399,25.346832,16.271368
05/03/1996,9.375859,22.290335,21.917013,36.832603,30.063011,24.498165,16.739662
06/03/1996,16.220327,28.220737,26.801075,37.921074,25.122932,21.875372,14.54301
07/03/1996,-4.2026997,11.519311,13.947278,28.745937,24.546406,19.615063,13.659275
08/03/1996,-10.083994,3.5487888,1.7709843,11.97066,7.6279883,9.0624275,8.723579
09/03/1996,15.347791,26.462915,24.445536,26.798319,8.913206,7.386943,3.8846948
10/03/1996,-2.123267,10.5606985,12.175136,25.852043,15.416335,14.416294,8.889798
11/03/1996,-0.33091468,13.073308,10.82319,21.711622,11.440468,11.431073,7.8364906
12/03/1996,7.795085,17.66063,16.342274,23.599825,11.253808,9.09422,5.313843
13/03/1996,-8.970263,4.569836,4.590413,17.19261,10.128344,9.082317,5.456774
14/03/1996,5.178582,15.145673,12.200636,19.226685,3.3513815,6.230654,4.2347817
15/03/1996,-0.3523366,13.979718,15.089921,24.679628,8.579423,8.23295,4.4461274
16/03/1996,-1.6535851,10.047232,9.305837,17.7324,5.1327047,8.596183,6.2417903
17/03/1996,-9.104376,4.603634,5.3836055,19.084877,7.978742,8.386672,4.3755846
18/03/1996,-8.151963,0.7772194,-3.4755998,3.671135,-6.9304605,2.2465122,0.2197506
19/03/1996,-23.991734,-11.834985,-9.616674,8.602929,-0.9495504,2.776282,-2.4305878
20/03/1996,-17.834614,-9.462949,-14.26713,-2.004376,-7.974664,-3.2581296,-3.444635
21/03/1996,-31.583138,-24.968086,-24.093153,1.7352167,-4.9234147,-7.0688586,-8.655497
22/03/1996,-32.12267,-25.738995,-31.18373,-18.425413,-22.519735,-11.423543,-9.956286
23/03/1996,-50.50305,-37.44254,-38.30964,-17.076666,-22.006077,-13.968753,-12.890412
24/03/1996,-91.34739,-80.18944,-85.75409,-64.138275,-49.27862,-29.511532,-17.717339
25/03/1996,-35.373287,-26.38319,-35.070087,-59.90655,-70.37513,-52.127415,-34.230896
26/03/1996,-19.576761,-7.0727143,-7.139733,-19.88276,-34.63164,-23.66776,-19.024097
27/03/1996,-12.316505,0.6427455,3.873527,5.804555,-1.7546492,0.5271953,-5.9964504
28/03/1996,-11.461092,-1.0181673,0.1332735,12.958196,-0.14155342,4.159002,2.2987812
29/03/1996,-6.2821865,6.2989054,4.5734344,11.801295,2.4149582,3.8799775,2.0347826
30/03/1996,18.752104,29.68193,30.098162,22.702415,7.056268,5.2215295,-0.5614206
31/03/1996,17.234457,32.900753,36.168804,36.71134,25.778639,19.111538,11.247248
01/04/1996,16.860882,32.623425,34.60674,38.052654,33.14132,27.110054,16.64149
02/04/1996,11.407681,25.637405,28.081038,40.241455,38.049023,30.190536,20.264868
03/04/1996,12.547606,24.911495,23.856365,35.394,27.924177,22.47935,16.28739
04/04/1996,12.379563,25.296907,25.709469,33.956593,20.901455,17.88626,13.610864
05/04/1996,-4.4010973,8.868519,9.20551,22.71935,13.857022,14.479362,11.857082
06/04/1996,9.0661955,20.641985,19.33764,25.906214,9.85694,8.578223,5.6716037
07/04/1996,11.270581,23.757017,23.15944,26.664347,12.441753,10.140395,6.352891
08/04/1996,-11.741182,3.9466295,9.256476,27.077194,22.053223,18.405043,12.393508
09/04/1996,1.1555947,11.785249,8.410304,15.110153,3.3051302,6.2647157,5.790163
10/04/1996,-2.5573704,10.017656,10.373221,18.938465,4.207626,5.179093,2.7189584
11/04/1996,-4.83017,7.523751,6.5028777,14.114322,3.378432,5.611576,4.047797
12/04/1996,-11.522707,1.6126329,-1.7138911,10.112922,3.9000697,5.8522105,2.1773956
13/04/1996,-19.824911,-7.967715,-9.047851,3.6209211,-3.4723382,1.9933165,0.55822283
14/04/1996,-7.2530985,5.711334,0.030244723,7.2501326,-7.443688,-2.188032,-3.051094
15/04/1996,-14.4522,-1.8944249,-4.5012145,7.31251,-5.297013,0.9302859,-2.8578124
16/04/1996,3.5116003,16.353437,12.774778,15.712632,0.8469672,2.7811606,-0.7047245
17/04/1996,4.685322,18.890507,20.016474,25.427328,10.922727,9.598156,4.1498313
18/04/1996,8.329513,21.57628,20.626904,24.999014,15.059502,14.055677,9.507284
19/04/1996,4.7317705,17.802158,18.40916,27.633896,17.418169,15.208636,10.280749
20/04/1996,2.4106462,16.784948,17.354576,28.344786,14.318821,12.881158,11.842365
21/04/1996,-4.7731934,7.5722094,6.5246577,17.355745,8.101105,9.144419,6.478261
22/04/1996,-4.537728,9.969901,11.2474785,23.24636,6.3581085,6.125406,2.815837
23/04/1996,-6.506944,4.542837,3.2644236,13.975368,3.1318927,7.3353734,4.509054
24/04/1996,-13.607754,-2.3006785,-1.896114,15.876889,7.0483994,2.5196948,0.3534215
